CowMtotal,YieldMean,DurationMean,AMFsum,F60.120Sum,PMF60sSum,PMF30sSum,MaxSum,TurnMax,Lag,Quartile
25,20.48262,271.32,116.42743316938696,156.601,161.4085,162.95800000000003,166.89,140.43,2,3
30,19.802523333333333,270.3,136.95594171450097,179.34900000000002,188.133,190.2975,194.97,169.17000000000002,2,3
32,19.962328125,267.46875,148.15877989264027,198.4465,203.7945,206.063,210.75,190.77,2,3
25,20.51383,252.0,126.55009743900368,162.55525,169.89375,172.6265,176.85,130.02,3,3
30,20.4184,274.8,138.06755958246495,181.8035,192.18700000000004,195.155,199.98,126.48000000000002,3,3
32,20.32440625,271.96875,147.91602598814222,187.779,195.7365,198.218,202.83,133.51999999999998,3,3
25,19.8426,271.2,113.1523701820989,146.042,153.709,155.726,160.14,149.29999999999998,1,3
30,21.062316666666675,270.8,144.51362581727244,190.144,201.2415,203.94800000000004,208.47,195.99000000000004,1,3
32,19.160265625,251.71875,151.3239905560729,192.95,201.3545,203.337,208.62,191.04,1,3
25,19.5208,270.96,109.97733723581852,146.272,152.0325,153.783,157.20000000000002,144.48000000000002,2,3
30,20.130016666666663,266.3,142.4259677122391,178.39400000000003,188.6015,190.859,195.45000000000005,154.82999999999998,2,3
32,19.873359375,262.3125,151.7635783713693,201.565,211.353,214.862,220.77,161.65999999999997,2,3
25,20.09758,261.24,118.5296261040276,152.8425,162.3625,164.094,167.58,128.52,3,3
30,19.45105,260.4,138.88149494204472,180.3635,188.176,190.343,194.88,120.28,3,3
32,20.244234375,271.96875,148.19909091144933,189.9195,198.3815,200.4525,205.23,140.02,3,3
25,19.9703,280.08,110.50170929595444,138.6115,144.5715,146.30999999999997,150.48,140.79,1,3
30,20.83195000000001,272.1,142.3740007979793,182.09850000000003,197.49550000000005,200.293,206.79,191.25,1,3
32,19.18961875,274.03125,142.70059965314175,186.78600000000003,195.8653,198.606,204.03,185.82,1,3
25,19.84738,283.08,108.20107741733442,139.25750000000002,143.58950000000002,145.537,149.34,134.43,2,3
30,20.84408666666667,271.4,140.84826870683415,181.2909,186.6005,188.63400000000004,193.11000000000004,168.28,2,3
32,19.877125,253.125,155.29741107657208,207.4305,213.8065,216.44600000000003,221.13,185.4,2,3
25,20.75296,261.12,121.76856789462391,162.4685,169.7045,171.846,176.31,133.18999999999997,3,3
30,19.84748333333333,258.0,141.93373785721772,184.981,191.79150000000004,193.692,197.94,136.76999999999998,3,3
32,19.6802875,272.8125,142.40805215468723,185.681,194.677,198.589,204.06,133.35,3,3
25,19.939144,255.84,120.7155449852789,159.86690000000002,163.5395,165.33100000000002,169.98000000000002,162.48,1,3
30,20.02168333333333,255.7,146.65731426481474,187.6645,194.3285,197.16,201.66000000000005,187.32,1,3
32,19.5593578125,255.46875,152.27397064509566,196.93975,206.6735,209.87,216.15,197.85,1,3
25,19.51182,252.48,120.3300273376324,155.541,160.7885,162.44,167.58,142.52,2,3
30,20.528016666666662,258.4,147.13808725805603,189.302,194.4995,196.90000000000003,201.66,173.16999999999996,2,3
32,20.583125,271.59375,149.7582510517822,196.2455,202.8275,205.272,211.26,178.14,2,3
25,20.25282,266.52,116.5843871293796,153.6045,160.4435,162.445,166.47,131.94000000000003,3,3
30,20.2367,268.3,141.57147907429476,185.6515,197.91050000000004,200.524,205.77000000000004,139.89,3,3
32,19.4725625,265.59375,144.69004099579175,186.0355,191.7965,194.325,199.08,142.17000000000002,3,3
25,18.93398,267.24,110.2151685232111,135.94299999999998,146.195,147.696,151.47,143.07,1,3
30,19.318716666666663,262.6,135.69668903504856,173.0815,180.454,182.77,187.92,166.56,1,3
32,19.647953125,260.25,148.92754237414778,196.051,204.98200000000003,207.472,212.64,198.5,1,3
25,19.59599,270.24,111.9664404378947,143.01149999999998,153.3305,155.46099999999998,160.14,143.54999999999998,2,3
30,20.37468333333333,254.1,148.82553979132675,194.023,202.0705,204.308,209.4,170.65,2,3
32,20.065453125,257.34375,157.61771793013136,206.7435,213.7985,216.736,221.97000000000003,187.35,2,3
25,20.55638,260.04,120.42610038995838,155.492,160.1975,161.713,165.9,122.85,3,3
30,19.56011666666667,267.1,137.01650184676578,179.28,186.58300000000003,189.51999999999995,194.19,119.86,3,3
32,19.7538453125,273.1875,145.13910947127573,187.61075,198.77255,201.2025,207.36,120.07,3,3
25,20.07258,257.04,120.3109739527996,158.051,164.00750000000002,165.722,169.56,162.36,1,3
30,18.906783333333337,256.0,136.68920930720515,178.01300000000003,183.44550000000004,185.83000000000004,190.76999999999995,175.44,1,3
32,20.1189375,264.5625,150.0667104634936,201.0435,206.245,209.18,214.56,199.92,1,3
25,20.262254,253.8,123.86372884010632,163.731,168.3616,170.21720000000002,174.32999999999998,142.83,2,3
30,19.635916666666667,270.0,136.79587266603173,173.8995,180.8815,182.693,187.29,151.35,2,3
32,19.7141484375,263.15625,148.95942187893507,191.97575,198.86975,201.6695,207.12,167.25,2,3
25,21.158344,281.16,116.4493045490177,152.83589999999998,157.8615,159.588,163.2,118.83,3,3
30,20.18508333333334,265.9,143.65077343454385,190.845,196.213,198.659,203.04,151.74000000000004,3,3
32,19.995260937500003,258.84375,154.17061172867136,201.65500000000003,211.98710000000003,214.8742,219.87,137.79000000000002,3,3
25,21.0265,269.76,119.42837620139312,152.1565,160.23999999999998,161.74999999999997,165.95999999999998,158.32,1,3
30,19.450616666666672,272.2,134.98427068630588,169.72750000000002,178.88700000000003,180.81600000000003,186.18,175.77000000000004,1,3
32,19.90428125,266.4375,147.9891922161359,189.5055,197.942,200.335,205.11,192.3,1,3
25,20.345244,264.84,121.81228417215264,153.9139,166.146,168.288,172.05,132.45000000000002,2,3
30,20.07634,251.5,148.29517492586106,192.81175,201.903,205.623,211.29,171.39,2,3
32,20.285578125,261.9375,153.69323283383048,200.6495,208.97,211.567,216.75,172.22,2,3
25,20.69582,251.88,127.03568620270175,165.30149999999998,171.372,173.58700000000002,177.57000000000002,122.43000000000002,3,3
30,19.89453333333333,264.3,138.67962939152585,178.3225,185.79100000000005,188.112,192.72,147.2,3,3
32,20.615765625,265.875,153.9352613676682,203.4155,210.108,212.911,217.5,147.04000000000002,3,3
25,19.37508,270.48,109.25275874240246,141.3615,147.67100000000002,150.151,154.32000000000002,141.79999999999998,1,3
30,20.825949999999995,291.7,132.3248473684583,172.46875000000006,183.8628,186.43000000000004,191.85,169.25000000000003,1,3
32,20.9041875,268.5,154.8561682095566,198.3535,204.619,206.813,210.96,198.28,1,3
25,20.08204,250.92,123.48813080495096,158.2495,166.18800000000002,167.84599999999998,172.2,150.12,2,3
30,20.448300000000003,259.2,145.9197374044122,189.4975000000001,196.7135,199.351,204.66,158.82,2,3
32,20.043156250000003,277.96875,144.91416654921,186.246,197.6205,199.829,204.78,165.57,2,3
25,19.69934,255.6,120.09270828941024,152.89749999999998,161.402,163.30299999999997,167.22,115.8,3,3
30,20.709483333333328,259.9,147.37926441206645,191.9185,202.85,205.143,209.85,148.94000000000003,3,3
32,20.4358125,268.59375,151.09056849526576,190.101,201.072,203.34000000000003,207.99,147.20999999999998,3,3
25,19.611192000000003,266.88,115.195210550183,145.96200000000002,159.3303,161.6465,165.66,150.09,1,3
30,19.70814,282.3,129.10409844376454,170.16400000000002,179.29399999999998,181.224,185.37,172.38,1,3
32,20.1160265625,264.375,150.9176054994693,192.0355,203.5111,205.6882,210.12,183.37,1,3
25,21.00978,281.64,116.4031603292452,154.17699999999996,161.115,163.173,166.92000000000002,133.52,2,3
30,19.59661,256.7,140.90275516915415,187.7575,199.2598,201.491,206.34,169.89,2,3
32,20.159437500000003,273.28125,147.04827012749092,189.23,195.2525,198.037,203.19,169.8,2,3
25,19.8692,276.84,110.90456919819796,138.73600000000002,148.12600000000003,149.73299999999998,152.94,113.4,3,3
30,20.39205,284.9,132.86612940600708,166.04,181.47449999999995,184.247,189.39000000000004,138.86999999999998,3,3
32,19.28409375,264.1875,144.85685018643977,188.417,193.2915,195.437,200.58,124.08,3,3
25,18.99546,256.08,113.93182591847626,146.56650000000002,152.1195,154.131,158.28,146.1,1,3
30,19.644983333333336,261.5,138.19349297317956,172.48549999999997,184.2035,186.529,190.98000000000005,174.72000000000003,1,3
32,20.1531875,272.15625,147.62072905159937,191.307,202.449,205.0165,210.03,194.25,1,3
25,20.600159999999995,270.48,118.4157955590536,157.071,162.626,164.427,168.81,148.51,2,3
30,19.043116666666663,272.2,128.80732810738914,166.9025,175.13800000000003,177.15200000000002,181.38,153.24,2,3
32,19.377578125,261.09375,146.9267734688671,187.3355,193.693,195.859,201.3,171.08999999999995,2,3
25,19.35614,257.4,117.67719562885928,152.298,157.225,158.692,162.42000000000002,124.26,3,3
30,19.70966666666667,266.7,135.79123179072795,175.26000000000002,182.83850000000004,184.945,189.0,127.72,3,3
32,19.5764375,268.21875,143.89664047169143,180.295,193.322,195.63,200.58,133.68,3,3
25,20.33342,261.96,119.02910356067748,155.5815,163.8175,165.67800000000005,169.65,150.24,1,3
30,19.4172,253.6,140.6636416614315,185.759,190.28200000000004,192.31100000000004,196.77000000000004,182.62,1,3
32,19.463125,275.34375,139.60332042177797,179.125,188.6605,190.978,196.68,183.3,1,3
25,20.4401,272.28,114.70546596626107,150.7515,154.918,156.43099999999998,160.41,145.65,2,3
30,19.49651666666666,254.5,143.18375472833765,183.271,190.5025,192.662,197.67000000000004,162.23,2,3
32,20.7663125,265.96875,155.3544163227775,200.414,206.5355,209.235,214.95,172.26,2,3
25,18.82536,259.92,111.4127057400637,142.0835,147.03200000000004,149.536,153.42000000000002,116.19,3,3
30,20.35523333333333,276.2,136.98666372028154,176.5135,185.918,188.23,193.14,134.64,3,3
32,20.58471875,266.8125,155.31270589509285,198.889,207.384,209.595,214.65,119.28,3,3
25,19.60642,282.96,106.55147608699912,130.5995,139.30450000000002,141.03499999999997,144.26999999999998,134.70000000000002,1,3
30,19.5607,259.9,143.93186661896158,184.2135,192.7425,195.342,199.83,187.04999999999995,1,3
32,19.764703125,259.96875,150.19649023831286,195.6405,201.678,203.69100000000003,208.47,196.98,1,3
25,20.29276,265.32,117.38534202837258,153.9285,159.446,161.671,165.21,143.96999999999997,2,3
30,19.89566666666667,255.4,142.46499022604294,183.517,189.1135,191.469,196.65,169.44000000000003,2,3
32,19.101828125,271.21875,140.24445119819995,178.8255,184.991,187.72000000000003,192.75,155.45999999999998,2,3
25,19.79934,246.72,124.96558206930152,165.42100000000002,172.2325,174.693,179.04,135.36,3,3
30,20.68286666666667,274.8,138.8061247126729,175.69950000000003,190.084,192.09950000000003,196.83,136.24,3,3
32,20.63103125,276.5625,149.2053244635657,199.265,206.7265,209.268,215.19,147.98,3,3
25,20.02622,260.28,119.90954495131516,155.28300000000002,164.9395,167.3155,171.32999999999998,149.51999999999998,1,3
30,20.196266666666663,278.2,136.26931316185537,165.64049999999995,183.53500000000005,185.588,190.70999999999995,170.48999999999998,1,3
32,20.588796875,257.34375,158.82799762216723,204.476,218.0635,220.722,225.75,201.03,1,3
25,20.45508,283.2,112.26101205881228,140.519,147.79500000000004,149.32,153.17999999999998,133.13,2,3
30,19.965366666666675,268.2,137.40042192312916,173.7085,180.2885,182.36,186.63,167.91000000000005,2,3
32,20.251203125,252.0,159.6584432800941,212.724,220.536,223.476,228.54,170.87,2,3
25,19.51388,258.84,117.240136372184,154.2525,159.63449999999995,161.745,165.66000000000005,116.78,3,3
30,19.162516666666665,260.0,135.93138923380616,172.8025,180.5325,182.45,187.29,120.20999999999998,3,3
32,20.6193125,265.3125,152.31261914338947,199.567,205.6565,208.103,213.81,147.04000000000002,3,3
25,20.03796,297.24,103.9855139171386,125.3405,140.5095,142.023,145.86,126.66,1,3
30,20.150816666666667,255.5,146.13749770776406,190.6855,197.2745,199.63800000000003,204.24,193.98,1,3
32,20.632296875,273.46875,149.49653925523535,187.6025,196.801,199.0755,204.15,190.89,1,3
25,19.72746,273.48,113.298411938939,143.53799999999998,151.588,153.451,157.23000000000002,119.92000000000002,2,3
30,20.59843333333333,271.9,140.4144751096289,179.13700000000003,190.0885,192.419,196.98,171.15,2,3
32,20.083421875,274.5,146.31240555988,188.342,202.1545,205.6235,210.99,156.66,2,3
25,20.67814,273.48,119.37205873320474,156.7795,165.38600000000002,167.98100000000002,172.47,133.41,3,3
30,19.63780000000001,280.7,129.05245765998276,168.757,172.58549999999997,174.54999999999998,179.37,127.62,3,3
32,20.5658359375,265.125,151.8673908850452,199.08625,202.85325,205.0015,210.12,146.19,3,3
25,19.78034,248.28,123.84160412401864,160.23024999999998,164.49974999999998,166.2755,170.39999999999998,159.51,1,3
30,19.688749999999995,261.1,141.3772582153021,185.5465,190.956,193.54800000000003,198.3,183.42,1,3
32,19.97019375,275.4375,146.2799298370937,177.83875,195.552,197.688,203.1,183.72,1,3
25,21.02374,259.08,126.00713031242458,163.17649999999998,168.1445,169.791,174.65999999999997,153.36,2,3
30,20.758891666666667,274.2,141.09075633477443,178.30499999999998,191.7645,193.42400000000004,198.18,160.57000000000005,2,3
32,20.9627109375,263.34375,156.9437249114677,201.8505,212.1375,214.478,219.63,188.46,2,3
25,19.29016,266.16,110.71766289913718,144.76749999999998,147.6335,148.847,152.01,125.28,3,3
30,21.24406666666666,261.5,151.58941436807498,195.22600000000003,205.2715,207.484,212.16,144.42000000000002,3,3
32,20.970109375,264.28125,156.346476232371,203.8835,211.472,214.255,219.81,140.7,3,3
25,20.85028,270.6,121.73571929159398,158.358,164.8175,166.681,171.45000000000002,156.72,1,3
30,20.6042,265.2,145.44680978962452,189.4935,195.767,198.261,202.80000000000004,188.76,1,3
32,19.177953125,276.84375,138.43417322782514,171.51299999999998,185.7915,188.0365,193.83,174.18,1,3
25,19.609154,275.28,110.80762276860575,146.53300000000002,156.0356,158.6062,162.6,141.08999999999995,2,3
30,19.69894,275.4,132.60639148004802,167.07500000000002,178.77900000000002,181.062,185.82,158.96999999999997,2,3
32,19.8425375,258.9375,152.7538758576631,201.7305,212.539,214.621,220.32,189.72,2,3
25,19.207320000000003,284.64,105.85557011024532,140.07399999999998,147.53650000000002,149.616,153.3,104.88,3,3
30,19.169733333333333,255.4,141.31174162224252,183.641,193.289,195.97000000000003,201.00000000000009,137.16000000000005,3,3
32,20.460703125,262.875,152.76072091619017,198.8175,204.2665,206.058,211.23,149.71,3,3
25,21.343400000000003,270.6,121.5372479995963,157.498,170.91,172.626,176.04000000000002,161.13,1,3
30,18.70716666666667,258.4,136.37166010913992,175.33600000000004,184.30650000000003,187.02250000000004,192.75000000000003,171.93,1,3
32,19.916546875,272.34375,145.112201645585,186.5415,197.0555,200.029,205.23,190.98,1,3
25,18.76952,273.36,106.92475918957278,135.6565,146.812,148.673,152.97,135.51000000000002,2,3
30,20.154785,272.5,139.2210085015913,178.84650000000002,187.0983,189.077,193.56,158.45000000000002,2,3
32,20.990562500000003,295.59375,139.82869200369666,178.8215,190.52,192.936,197.1,156.15,2,3
25,19.64326,275.76,109.7302349572069,137.36300000000003,145.7745,147.32100000000003,151.11,114.11,3,3
30,19.896466666666665,257.0,145.28583727319827,195.8935,202.2145,204.964,210.03000000000003,126.65999999999998,3,3
32,19.74075,263.53125,149.32382791130058,194.206,202.1955,204.597,209.94,138.03,3,3
25,19.8736,266.28,116.91669197954286,149.83599999999998,157.4245,159.45800000000003,162.95999999999998,150.6,1,3
30,20.209266666666664,273.0,138.83566086366852,183.2225,190.65,193.431,198.48,185.64,1,3
32,20.0467984375,256.6875,157.01406617804116,205.34,211.9071,214.5592,220.05,201.99,1,3
25,20.32638,280.56,113.44879991879344,138.84749999999997,146.59700000000004,148.02999999999997,151.53,141.58999999999995,2,3
30,20.12578333333333,257.5,145.94781275410492,188.1705,195.27,197.23,202.44,165.12,2,3
32,19.967,263.15625,150.35208143252805,198.24,204.77,207.728,213.21,174.8,2,3
25,19.32358,256.56,116.74554085820644,151.836,161.51600000000002,163.966,167.85000000000002,119.76,3,3
30,20.16793333333333,284.7,131.66243696104775,165.58,181.0295,182.75950000000003,186.99,125.48000000000002,3,3
32,21.343503125,273.46875,153.743981354447,204.6119,211.19350000000003,213.822,219.18,145.65000000000003,3,3
25,20.577240000000003,267.84,121.20383596271368,154.4215,165.0655,166.91400000000002,172.01999999999998,159.66,1,3
30,18.86093333333333,275.9,127.58708016054412,157.69749999999996,168.19150000000005,170.48450000000005,174.81,162.15000000000003,1,3
32,20.159703125,266.15625,151.63601208256208,190.1985,202.8525,206.008,211.2,187.93,1,3
25,20.4163,258.36,123.562444210994,156.30900000000003,164.4645,166.28849999999997,170.25,149.34,2,3
30,20.43083333333333,264.0,144.12059319899487,190.5885,194.653,196.76100000000005,202.02,157.54,2,3
32,19.9700625,264.0,150.5971072270978,191.4215,200.5825,202.923,207.96,172.59,2,3
25,20.511472,254.52,125.71578321517671,157.4975,164.0788,166.453,170.48999999999998,140.90000000000003,3,3
30,19.92507,271.0,135.88334893049702,174.37790000000004,183.6925,185.78000000000003,190.62,133.74,3,3
32,20.580890625,251.25,162.90763005216013,211.5455,216.496,218.678,223.53,146.51999999999998,3,3
25,20.14192,245.52,128.50031375849275,164.21399999999997,169.822,172.321,176.97000000000003,164.03,1,3
30,20.47000000000001,256.3,149.33052995762768,194.646,202.05500000000004,204.958,210.3,193.67,1,3
32,19.51390625,278.8125,139.15182948039512,168.55050000000003,183.3655,185.356,189.96,176.45999999999998,1,3
25,20.38202,267.12,116.92882841567202,150.33149999999998,158.9555,160.97199999999998,164.88000000000002,144.51,2,3
30,19.71526666666667,261.6,141.05302430473094,180.92900000000003,187.4975,189.95900000000003,194.79,160.11,2,3
32,19.414625,279.9375,136.8062106758462,170.513,176.62449999999998,178.90800000000002,184.02,150.24,2,3
25,20.913870000000003,276.96,115.67349232740372,152.07600000000002,159.99150000000003,162.453,167.06999999999996,122.13,3,3
30,20.064000000000004,272.4,138.293900822262,180.63950000000003,187.803,189.79,194.67,125.67,3,3
32,20.67871875,263.8125,155.1218683794748,197.1265,212.389,215.205,220.35,151.98000000000002,3,3
25,19.920724,273.36,113.10373842559676,145.70340000000002,155.467,157.7875,162.45,144.63,1,3
30,20.5724,288.4,132.70798510649462,167.87450000000004,179.00899999999996,181.56,186.81,174.54,1,3
32,20.46415625,256.5,159.9543011251011,206.346,213.617,215.77,220.65,209.22,1,3
25,20.42446,259.8,122.73276490205376,163.7655,169.59300000000002,171.624,175.17000000000002,147.76999999999998,2,3
